,identifier,cluster,size,is_representative,identity
1339,AF-A0A8C4RYS8-F1-mo,499,564,False,100.0
1340,AF-A0A0D8XPP7-F1-mo,500,564,True,100.0
1341,AF-A0A0D8XPP7-F1-mo,500,564,False,100.0
1342,AF-A0A8S4DJ59-F1-mo,501,563,True,100.0
1343,AF-A0A8S4DJ59-F1-mo,501,563,False,100.0
1344,AF-A0A183AS46-F1-mo,502,559,True,100.0
1345,AF-A0A817H2W5-F1-mo,503,558,True,100.0
1346,AF-A0A821IUN5-F1-mo,503,408,False,97.3
1347,AF-A0A817H2W5-F1-mo,503,558,False,100.0
1348,AF-A0A821IUN5-F1-mo,503,408,False,97.3
1349,AF-A0AAD7SQN5-F1-mo,504,556,True,100.0
1350,AF-A0AAD7SQN5-F1-mo,504,556,False,100.0
1351,AF-A0AAZ3QBH6-F1-mo,505,552,True,100.0
1352,AF-A0AAZ3QBH6-F1-mo,505,552,False,100.0
1353,AF-A0A8B9Q8Q4-F1-mo,506,552,True,100.0
1354,AF-A0A183I937-F1-mo,507,552,True,100.0
1355,AF-A0A183I937-F1-mo,507,552,False,100.0
1356,AF-A0A7S4EXY0-F1-mo,508,551,True,100.0
1357,AF-A0A7S4EXY0-F1-mo,508,551,False,100.0
1358,AF-A0A669F8I7-F1-mo,509,550,True,100.0
1359,AF-A0A669F8I7-F1-mo,509,550,False,100.0
1360,AF-A0A6B2L0Y6-F1-mo,510,550,True,100.0
1361,AF-A0A6B2L0Y6-F1-mo,510,550,False,100.0
1362,AF-A0A6P4ED45-F1-mo,511,549,True,100.0
1363,AF-A0A6P4ED45-F1-mo,511,549,False,100.0
1364,AF-A0A2J7R0H6-F1-mo,512,548,True,100.0
1365,AF-A0A2J7R0H6-F1-mo,512,548,False,100.0
1366,AF-A0A8S3YUI8-F1-mo,513,545,True,100.0
1367,AF-A0A8S3YUI8-F1-mo,513,545,False,100.0
1368,AF-A0A0L7KV50-F1-mo,514,545,True,100.0
1369,AF-A0A0L7KV50-F1-mo,514,545,False,100.0
1370,AF-A0A914XE30-F1-mo,515,543,True,100.0
1371,AF-A0A914XQ70-F1-mo,515,422,False,96.92
1372,AF-A0A914XE30-F1-mo,515,543,False,100.0
1373,AF-A0A914XQ70-F1-mo,515,422,False,96.92
1374,AF-D2I3S8-F1-model_,516,542,True,100.0
1375,AF-D2I3S8-F1-model_,516,542,False,100.0
1376,AF-A0A177AQG0-F1-mo,517,541,True,100.0
1377,AF-A0A177AQG0-F1-mo,517,541,False,100.0
1378,AF-A0A183JCV8-F1-mo,518,540,True,100.0
1379,AF-A0A430PXT1-F1-mo,518,438,False,99.54
1380,AF-A0A183JCV8-F1-mo,518,540,False,100.0
1381,AF-A0A430PXT1-F1-mo,518,438,False,99.54
1382,AF-A0A8B9NCQ2-F1-mo,519,539,True,100.0
1383,AF-A0A8B9NCQ2-F1-mo,519,539,False,100.0
1384,AF-F6R5V5-F1-model_,520,539,True,100.0
1385,AF-F6R5V5-F1-model_,520,539,False,100.0
1386,AF-A0A9D4NVW3-F1-mo,521,536,True,100.0
1387,AF-A0A9D4NVW3-F1-mo,521,536,False,100.0
1388,AF-V8PBC7-F1-model_,522,534,True,100.0
1389,AF-V8PBC7-F1-model_,522,534,False,100.0
1390,AF-A0A8J8P6A3-F1-mo,523,533,True,100.0
1391,AF-A0A8J8P6A3-F1-mo,523,533,False,100.0
1392,AF-A0ABD2QRI7-F1-mo,524,533,True,100.0
1393,AF-A0ABD2QRI7-F1-mo,524,533,False,100.0
1394,AF-A0A368GKK6-F1-mo,525,531,True,100.0
1395,AF-A0A368GKK6-F1-mo,525,531,False,100.0
1396,AF-A0A9N9QVJ7-F1-mo,526,530,True,100.0
1397,AF-A0A9N9QVJ7-F1-mo,526,530,False,100.0
1398,AF-A0A368GPS0-F1-mo,527,529,True,100.0
1399,AF-A0A368GPS0-F1-mo,527,529,False,100.0
1400,AF-A0AAD6AEM4-F1-mo,528,528,True,100.0
1401,AF-A0AAD6AEM4-F1-mo,528,528,False,100.0
1402,AF-A0A915APT4-F1-mo,529,528,True,100.0
1403,AF-A0A915APT4-F1-mo,529,528,False,100.0
1404,AF-A0A914XSB9-F1-mo,530,527,True,100.0
1405,AF-A0A914XSB9-F1-mo,530,527,False,100.0
1406,AF-A0A556V194-F1-mo,531,526,True,100.0
1407,AF-A0A556V194-F1-mo,531,526,False,100.0
1408,AF-A0A3Q1GE93-F1-mo,532,525,True,100.0
1409,AF-A0A3Q1GE93-F1-mo,532,525,False,100.0
1410,AF-A0A914YQC1-F1-mo,533,525,True,100.0
1411,AF-A0A914YQC1-F1-mo,533,525,False,100.0
1412,AF-A0AAV2LVK2-F1-mo,534,525,True,100.0
1413,AF-A0A821TR04-F1-mo,535,524,True,100.0
1414,AF-A0A821TR04-F1-mo,535,524,False,100.0
1415,AF-A0A3P7FGZ1-F1-mo,536,523,True,100.0
1416,AF-J9ESR3-F1-model_,536,496,False,100.0
1417,AF-A0A3P7FGZ1-F1-mo,536,523,False,100.0
1418,AF-J9ESR3-F1-model_,536,496,False,100.0
1419,AF-A0ABD2QNM9-F1-mo,537,521,True,100.0
1420,AF-A0A8C0UDY1-F1-mo,538,520,True,100.0
1421,AF-A0A8C0UDY1-F1-mo,538,520,False,100.0
1422,AF-A0A1W7R470-F1-mo,539,520,True,100.0
1423,AF-A0A1W7R470-F1-mo,539,520,False,100.0
1424,AF-A0A9Q0WY45-F1-mo,540,517,True,100.0
1425,AF-A0A9Q0WY45-F1-mo,540,517,False,100.0
1426,AF-E4WT37-F1-model_,541,512,True,100.0
1427,AF-E4WT37-F1-model_,541,512,False,100.0
1428,AF-A0AAR5QG10-F1-mo,542,512,True,100.0
1429,AF-A0AAR5QG10-F1-mo,542,512,False,100.0
1430,AF-A0A077ZB03-F1-mo,543,510,True,100.0
1431,AF-A0A077ZB03-F1-mo,543,510,False,100.0
1432,AF-A0A077ZB03-F1-mo,543,510,False,100.0
1433,AF-A0A077ZB03-F1-mo,543,510,False,100.0
1434,AF-A0A0M3J501-F1-mo,544,509,True,100.0
1435,AF-A0A0M3J501-F1-mo,544,509,False,100.0
1436,AF-A0A818XBF7-F1-mo,545,508,True,100.0
1437,AF-A0A818XBF7-F1-mo,545,508,False,100.0
1438,AF-A0A158QRC0-F1-mo,546,508,True,100.0
1439,AF-A0A158QRC0-F1-mo,546,508,False,100.0
1440,AF-A0A7S3YVE3-F1-mo,547,508,True,100.0
1441,AF-A0A7S3YVE3-F1-mo,547,508,False,100.0
1442,AF-A0A151P375-F1-mo,548,506,True,100.0
1443,AF-A0A151P375-F1-mo,548,506,False,100.0
1444,AF-N6SRF8-F1-model_,549,506,True,100.0
1445,AF-N6SRF8-F1-model_,549,506,False,100.0
1446,AF-A0A8K0NYF1-F1-mo,550,505,True,100.0
1447,AF-A0A8K0NYF1-F1-mo,550,505,False,100.0
1448,AF-A0A7I8V5E3-F1-mo,551,505,True,100.0
1449,AF-A0A7I8V5E3-F1-mo,551,505,False,100.0
1450,AF-H2YLN4-F1-model_,552,504,True,100.0
1451,AF-H2YLN4-F1-model_,552,504,False,100.0
1452,AF-A0A7S1LF86-F1-mo,553,504,True,100.0
1453,AF-A0A7S1LF86-F1-mo,553,504,False,100.0
1454,AF-A0A8S4DI04-F1-mo,554,503,True,100.0
1455,AF-A0A8S4DI04-F1-mo,554,503,False,100.0
1456,AF-A0A9P3N0G7-F1-mo,555,503,True,100.0
1457,AF-A0A7R8ZE57-F1-mo,556,502,True,100.0
1458,AF-A0A7R8ZE57-F1-mo,556,502,False,100.0
1459,AF-S8E9K8-F1-model_,557,500,True,100.0
1460,AF-S8E9K8-F1-model_,557,500,False,100.0
1461,AF-A0A091QG68-F1-mo,558,499,True,100.0
1462,AF-A0A091QG68-F1-mo,558,499,False,100.0
1463,AF-A0A9Q1DAC4-F1-mo,559,499,True,100.0
1464,AF-A0A9Q1DAC4-F1-mo,559,499,False,100.0
1465,AF-A0A0J7N2Y3-F1-mo,560,498,True,100.0
1466,AF-A0A0J7N2Y3-F1-mo,560,498,False,100.0
1467,AF-A0A4W5L8E6-F1-mo,561,497,True,100.0
1468,AF-A0A4W5L8E6-F1-mo,561,497,False,100.0
1469,AF-A0A8C5T3N5-F1-mo,562,495,True,100.0
1470,AF-A0A8C5T3N5-F1-mo,562,495,False,100.0
1471,AF-A0A6F9BY74-F1-mo,563,494,True,100.0
1472,AF-A0A6F9BY74-F1-mo,563,494,False,100.0
1473,AF-A0A6A7FSW2-F1-mo,564,494,True,100.0
1474,AF-A0A6A7FSW2-F1-mo,564,494,False,100.0
1475,AF-A0A2Y9GZJ7-F1-mo,565,493,True,100.0
1476,AF-A0A2Y9GZJ7-F1-mo,565,493,False,100.0
1477,AF-A0A3B4BM33-F1-mo,566,492,True,100.0
1478,AF-A0A3B4BM33-F1-mo,566,492,False,100.0
1479,AF-A0A7F8RLG2-F1-mo,567,492,True,100.0
1480,AF-A0A7F8RLG2-F1-mo,567,492,False,100.0
1481,AF-A0A0M3KAN0-F1-mo,568,491,True,100.0
1482,AF-A0A0M3J8W4-F1-mo,568,206,False,92.72
1483,AF-A0A0M3KAN0-F1-mo,568,491,False,100.0
1484,AF-A0A0A1U3K3-F1-mo,569,490,True,100.0
1485,AF-A0A0A1U3K3-F1-mo,569,490,False,100.0
1486,AF-A0A7R9GZC7-F1-mo,570,490,True,100.0
1487,AF-A0A7R9GZC7-F1-mo,570,490,False,100.0
1488,AF-A0A2K6L5A3-F1-mo,571,489,True,100.0
1489,AF-A0A2K6L5A3-F1-mo,571,489,False,100.0
1490,AF-A0A819ZWP4-F1-mo,572,486,True,100.0
1491,AF-A0A819ZWP4-F1-mo,572,486,False,100.0
1492,AF-U4UL03-F1-model_,573,485,True,100.0
1493,AF-U4UL03-F1-model_,573,485,False,100.0
1494,AF-A0AAD3NN43-F1-mo,574,485,True,100.0
1495,AF-A0A7S1NMK7-F1-mo,575,485,True,100.0
1496,AF-A0A7S1NMK7-F1-mo,575,485,False,100.0
1497,AF-A0A7J7JRQ0-F1-mo,576,484,True,100.0
1498,AF-A0A7J7JRQ0-F1-mo,576,484,False,100.0
1499,AF-A0A3B5M9M3-F1-mo,577,483,True,100.0
1500,AF-A0A3B5M9M3-F1-mo,577,483,False,100.0
1501,AF-A0AAV2AQ35-F1-mo,578,483,True,100.0
1502,AF-A0AAV2AQ35-F1-mo,578,483,False,100.0
1503,AF-A0A1I8B460-F1-mo,579,483,True,100.0
1504,AF-A0A1I8B460-F1-mo,579,483,False,100.0
1505,AF-A0A6G1QMZ4-F1-mo,580,481,True,100.0
1506,AF-A0A6G1QMZ4-F1-mo,580,481,False,100.0
1507,AF-A0A8D8RSR5-F1-mo,581,481,True,100.0
1508,AF-A0A2G9S9H0-F1-mo,582,479,True,100.0
1509,AF-A0A2G9S9H0-F1-mo,582,479,False,100.0
1510,AF-A0A3M7SW70-F1-mo,583,479,True,100.0
1511,AF-A0A3M7SW70-F1-mo,583,479,False,100.0
1512,AF-A0A913WTW8-F1-mo,584,477,True,100.0
1513,AF-A0A913WTW8-F1-mo,584,477,False,100.0
1514,AF-A0A8B6XM53-F1-mo,585,476,True,100.0
1515,AF-A0A8B6XM53-F1-mo,585,476,False,100.0
1516,AF-A0A1S3QV87-F1-mo,586,472,True,100.0
1517,AF-A0A1S3QV87-F1-mo,586,472,False,100.0
1518,AF-A0A3B5MWP0-F1-mo,587,472,True,100.0
1519,AF-A0A3B5MWP0-F1-mo,587,472,False,100.0
1520,AF-A0A0A9WQR3-F1-mo,588,472,True,100.0
1521,AF-A0A0A9WQR3-F1-mo,588,472,False,100.0
1522,AF-A0A8S3YZ24-F1-mo,589,472,True,100.0
1523,AF-A0A8S3YZ24-F1-mo,589,472,False,100.0
1524,AF-A0A6H5HQ23-F1-mo,590,472,True,100.0
1525,AF-A0A6H5HQ23-F1-mo,590,472,False,100.0
1526,AF-A0AAW0PHZ7-F1-mo,591,472,True,100.0
1527,AF-A0A914WB89-F1-mo,592,470,True,100.0
1528,AF-A0A914XG83-F1-mo,592,389,False,91.52
1529,AF-A0A914XG83-F1-mo,592,389,False,91.52
1530,AF-A0A914WB89-F1-mo,592,470,False,100.0
1531,AF-A0A8B9S359-F1-mo,593,469,True,100.0
1532,AF-A0A8B9S359-F1-mo,593,469,False,100.0
1533,AF-A0AA88LES4-F1-mo,594,466,True,100.0
1534,AF-A0AA88LES4-F1-mo,594,466,False,100.0
1535,AF-A0A6V2RNV9-F1-mo,595,464,True,100.0
1536,AF-A0A6V2RNV9-F1-mo,595,464,False,100.0
1537,AF-A0A6B0SBU8-F1-mo,596,463,True,100.0
1538,AF-A0A6B0SBU8-F1-mo,596,463,False,100.0
1539,AF-A0A9L0IGU7-F1-mo,597,462,True,100.0
1540,AF-A0A9L0IGU7-F1-mo,597,462,False,100.0
1541,AF-A0A3Q2YRV2-F1-mo,598,462,True,100.0
1542,AF-A0A3Q2YRV2-F1-mo,598,462,False,100.0
1543,AF-A0AAV2LVL5-F1-mo,599,462,True,100.0
1544,AF-A0AAW0NQ38-F1-mo,600,461,True,100.0
1545,AF-A0AAW0NQ38-F1-mo,600,461,False,100.0
1546,AF-A0A0C2G3H6-F1-mo,601,461,True,100.0
1547,AF-A0A0C2G3H6-F1-mo,601,461,False,100.0
1548,AF-A0A3Q1JLF1-F1-mo,602,416,False,90.14
1549,AF-A0A668U3Y2-F1-mo,602,460,True,100.0
1550,AF-A0A3Q1JLF1-F1-mo,602,416,False,90.14
1551,AF-A0A668U3Y2-F1-mo,602,460,False,100.0
1552,AF-A0A7S4UEG2-F1-mo,603,460,True,100.0
1553,AF-A0A7S4UEG2-F1-mo,603,460,False,100.0
1554,AF-A0A3B3S2L7-F1-mo,604,459,True,100.0
1555,AF-A0A3B3S2L7-F1-mo,604,459,False,100.0
1556,AF-A0A2K3PAI8-F1-mo,605,459,True,100.0
1557,AF-A0A2K3PAI8-F1-mo,605,459,False,100.0
1558,AF-A0A3Q1EIG3-F1-mo,606,455,True,100.0
1559,AF-A0A3Q1EIG3-F1-mo,606,455,False,100.0
1560,MGYP001059347393,607,455,True,100.0
1561,MGYP001059347393,607,455,False,100.0
1562,AF-A0A3B3CX11-F1-mo,608,454,True,100.0
1563,AF-A0A3B3CX11-F1-mo,608,454,False,100.0
1564,AF-B0WBZ0-F1-model_,609,387,False,90.7
1565,AF-A0ABD1CJG4-F1-mo,609,454,True,100.0
1566,AF-B0WBZ0-F1-model_,609,387,False,90.7
1567,AF-A0ABD1CJG4-F1-mo,609,454,False,100.0
1568,AF-A0A4U5LX43-F1-mo,610,454,True,100.0
1569,AF-A0A4U5LX43-F1-mo,610,454,False,100.0
1570,AF-A0A0N4U6X7-F1-mo,611,453,True,100.0
1571,AF-A0A0N4U6X7-F1-mo,611,453,False,100.0
1572,AF-A0A0N4U6X7-F1-mo,611,453,False,100.0
1573,AF-A0A0N4U6X7-F1-mo,611,453,False,100.0
1574,AF-A0A060X1F1-F1-mo,612,453,True,100.0
1575,AF-A0A060X1F1-F1-mo,612,453,False,100.0
1576,AF-A0AB34GG41-F1-mo,613,451,True,100.0
1577,AF-A0A8D9F216-F1-mo,614,451,True,100.0
1578,AF-A0A8D9F216-F1-mo,614,451,False,100.0
1579,AF-A0A7S1YB79-F1-mo,615,449,True,100.0
1580,AF-A0A7S1YB79-F1-mo,615,449,False,100.0
1581,AF-A0A9D5AW82-F1-mo,616,449,True,100.0
1582,AF-A0A9D5AW82-F1-mo,616,449,False,100.0
1583,AF-L8I5C6-F1-model_,617,448,True,100.0
1584,AF-L8I5C6-F1-model_,617,448,False,100.0
1585,AF-A0ABC9HFG2-F1-mo,618,447,True,100.0
1586,AF-A0A0Q5U704-F1-mo,619,446,True,100.0
1587,AF-A0A0Q5U704-F1-mo,619,446,False,100.0
1588,AF-A0AA36MTU3-F1-mo,620,444,True,100.0
1589,AF-A0A5E4QNF1-F1-mo,621,443,True,100.0
1590,AF-A0A5E4QNF1-F1-mo,621,443,False,100.0
1591,AF-L8Y928-F1-model_,622,441,True,100.0
1592,AF-Q4S7Z5-F1-model_,623,440,True,100.0
1593,AF-Q4S7Z5-F1-model_,623,440,False,100.0
1594,AF-A0A0M3KC92-F1-mo,624,439,True,100.0
1595,AF-A0A0M3KC92-F1-mo,624,439,False,100.0
1596,AF-A0A9Q9XTT8-F1-mo,625,439,True,100.0
1597,AF-A0A9Q9XTU1-F1-mo,625,389,False,99.74
1598,AF-A0A9Q9XTT8-F1-mo,625,439,False,100.0
1599,AF-A0A9Q9XTU1-F1-mo,625,389,False,99.74
1600,AF-A0A8C9Q8C8-F1-mo,626,438,True,100.0
1601,AF-A0A8C9Q8C8-F1-mo,626,438,False,100.0
1602,AF-A0A6G1S433-F1-mo,627,437,True,100.0
1603,AF-A0A6G1S433-F1-mo,627,437,False,100.0
1604,AF-A0A817LRA3-F1-mo,628,437,True,100.0
1605,AF-A0A817LRA3-F1-mo,628,437,False,100.0
1606,AF-A0A915PF84-F1-mo,629,437,True,100.0
1607,AF-A0A915PF84-F1-mo,629,437,False,100.0
1608,AF-A0A835TXX3-F1-mo,630,437,True,100.0
1609,AF-A0A6A5DPM4-F1-mo,631,436,True,100.0
1610,AF-A0A6A5DPM4-F1-mo,631,436,False,100.0
1611,AF-A0A4U5LX63-F1-mo,632,436,True,100.0
1612,AF-A0A4U5LX63-F1-mo,632,436,False,100.0
1613,AF-A0A1A9VXU8-F1-mo,633,434,True,100.0
1614,AF-A0A1A9VXU8-F1-mo,633,434,False,100.0
1615,AF-A0A8C7ARI8-F1-mo,634,433,True,100.0
1616,AF-A0A8C7ARI8-F1-mo,634,433,False,100.0
1617,AF-A0A8C6UCF1-F1-mo,635,433,True,100.0
1618,AF-A0A8C6UCF1-F1-mo,635,433,False,100.0
1619,AF-A0A5N5SNQ7-F1-mo,636,432,True,100.0
1620,AF-A0A5N5SNQ7-F1-mo,636,432,False,100.0
1621,AF-A0A7S3N1S7-F1-mo,637,432,True,100.0
1622,AF-A0A7S3N1S7-F1-mo,637,432,False,100.0
1623,AF-A0A7S1EWR7-F1-mo,638,432,True,100.0
1624,AF-A0A7S1EWR7-F1-mo,638,432,False,100.0
1625,MGYP000926044221,639,431,True,100.0
1626,MGYP000926044221,639,431,False,100.0
1627,AF-A0A1B6IDG8-F1-mo,640,353,False,100.0
1628,AF-A0A1B6F119-F1-mo,640,327,False,96.94
1629,AF-A0A1B6J0B9-F1-mo,640,427,True,100.0
1630,AF-A0A1B6F119-F1-mo,640,327,False,96.94
1631,AF-A0A1B6IDG8-F1-mo,640,353,False,100.0
1632,AF-A0A1B6J0B9-F1-mo,640,427,False,100.0
1633,AF-A0A8D8WBM7-F1-mo,641,426,True,100.0
1634,AF-A0A8D8WBM7-F1-mo,641,426,False,100.0
1635,AF-A0A8C9G456-F1-mo,642,425,True,100.0
1636,AF-A0A2P4S5Z1-F1-mo,642,299,False,92.31
1637,AF-A0A8C9G456-F1-mo,642,425,False,100.0
1638,AF-A0A2P4S5Z1-F1-mo,642,299,False,92.31
1639,AF-A0A1B6EJ04-F1-mo,643,423,True,100.0
1640,AF-A0A1B6HE88-F1-mo,643,278,False,100.0
1641,AF-A0A1B6HE88-F1-mo,643,278,False,100.0
1642,AF-A0A1B6EJ04-F1-mo,643,423,False,100.0
1643,AF-L7MCG5-F1-model_,644,423,True,100.0
1644,AF-A0A914YPY7-F1-mo,645,422,True,100.0
1645,AF-A0A914PMU0-F1-mo,645,324,False,94.14
1646,AF-A0A914QFY5-F1-mo,645,239,False,95.4
1647,AF-A0A914YPY7-F1-mo,645,422,False,100.0
1648,AF-A0A914QFY5-F1-mo,645,239,False,95.4
1649,AF-A0A914PMU0-F1-mo,645,324,False,94.14
1650,AF-A0A6J2Y580-F1-mo,646,422,True,100.0
1651,AF-A0A6J2Y580-F1-mo,646,422,False,100.0
1652,AF-A0A822F568-F1-mo,647,422,True,100.0
1653,AF-A0A822F568-F1-mo,647,422,False,100.0
1654,AF-A0AAN8LAW1-F1-mo,648,422,True,100.0
1655,AF-A0A4W5NQ46-F1-mo,648,224,False,90.18
1656,AF-A0AAN8LAW1-F1-mo,648,422,False,100.0
1657,AF-A0A2G9R5J2-F1-mo,649,421,True,100.0
1658,AF-A0A2G9R5J2-F1-mo,649,421,False,100.0
1659,AF-A0A8C0HRZ2-F1-mo,650,420,True,100.0
1660,AF-A0A094KHS2-F1-mo,650,126,False,94.44
1661,AF-A0A8C0HRZ2-F1-mo,650,420,False,100.0
1662,AF-A0A094KHS2-F1-mo,650,126,False,94.44
1663,AF-A0A8E0RQW4-F1-mo,651,418,True,100.0
1664,MGYP001084979679,652,417,True,100.0
1665,MGYP001084979679,652,417,False,100.0
1666,AF-A0A8C1V2T1-F1-mo,653,416,True,100.0
1667,AF-A0A8C1V2T1-F1-mo,653,416,False,100.0
1668,AF-A0A8C9S4R7-F1-mo,654,415,True,100.0
1669,AF-A0A8C9S4R7-F1-mo,654,415,False,100.0
1670,AF-A0ABD6EWQ7-F1-mo,655,415,True,100.0
1671,AF-A0ABD6EWQ7-F1-mo,655,415,False,100.0
1672,AF-A0AAV6G8Z4-F1-mo,656,412,True,100.0
1673,AF-A0AAV6G8Z4-F1-mo,656,412,False,100.0
1674,AF-A0AAD9PAY0-F1-mo,657,412,True,100.0
1675,AF-A0AAD9PAY0-F1-mo,657,412,False,100.0
1676,AF-A0A2K5LTU3-F1-mo,658,350,False,94.29
1677,AF-A0A2I3H504-F1-mo,658,411,True,100.0
1678,AF-A0A2I3H504-F1-mo,658,411,False,100.0
1679,AF-A0A2K5LTU3-F1-mo,658,350,False,94.29
1680,AF-A0A3B1KH08-F1-mo,659,411,True,100.0
1681,AF-A0A3B1KH08-F1-mo,659,411,False,100.0
1682,AF-A0A4P9YBK6-F1-mo,660,411,True,100.0
1683,AF-A0A4P9YBK6-F1-mo,660,411,False,100.0
1684,AF-A0A671FE17-F1-mo,661,409,True,100.0
1685,AF-A0A671FE17-F1-mo,661,409,False,100.0
1686,AF-A0A1Y3AZX3-F1-mo,662,409,True,100.0
1687,AF-A0A1Y3AZX3-F1-mo,662,409,False,100.0
1688,AF-A0AAN9AFM6-F1-mo,663,409,True,100.0
1689,AF-A0AAN9AFM6-F1-mo,663,409,False,100.0
1690,AF-A0A2G9P7X7-F1-mo,664,408,True,100.0
1691,AF-A0A2G9P870-F1-mo,664,362,False,92.27
1692,AF-A0A2G9P7X7-F1-mo,664,408,False,100.0
1693,AF-A0A2G9P870-F1-mo,664,362,False,92.27
1694,AF-A0A9Q9XTV9-F1-mo,665,407,True,100.0
1695,AF-A0A9Q9XTV9-F1-mo,665,407,False,100.0
1696,AF-A0A9Q1J915-F1-mo,666,407,True,100.0
1697,AF-A0A9Q1J915-F1-mo,666,407,False,100.0
1698,AF-A0A1B6H8Z1-F1-mo,667,405,True,100.0
1699,AF-A0A1B6H8Z1-F1-mo,667,405,False,100.0
1700,AF-A0A212CB16-F1-mo,668,405,True,100.0
1701,AF-A0A212CB16-F1-mo,668,405,False,100.0
1702,AF-A0A6P8IR92-F1-mo,669,404,True,100.0
1703,AF-A0A6P8IR92-F1-mo,669,404,False,100.0
1704,AF-A0A182SNB2-F1-mo,670,403,True,100.0
1705,AF-A0A182SNB2-F1-mo,670,403,False,100.0
1706,AF-A0A6G1RKJ9-F1-mo,671,403,True,100.0
1707,AF-A0A6G1RKJ9-F1-mo,671,403,False,100.0
1708,AF-A0AAD3NHI1-F1-mo,672,402,True,100.0
1709,AF-A0AAD3NHI1-F1-mo,672,402,False,100.0
1710,AF-A0A8S2TM37-F1-mo,673,402,True,100.0
1711,AF-A0A8S2TM37-F1-mo,673,402,False,100.0
1712,AF-G9L1K2-F1-model_,674,401,True,100.0
1713,AF-G9L1K2-F1-model_,674,401,False,100.0
1714,AF-A0A8C5QND5-F1-mo,675,400,True,100.0
1715,AF-A0A8C5QND5-F1-mo,675,400,False,100.0
1716,AF-A0A673AB28-F1-mo,676,400,True,100.0
1717,AF-A0A673AB28-F1-mo,676,400,False,100.0
1718,AF-A0AAV4T2Y5-F1-mo,677,397,True,100.0
1719,AF-A0AAV4T2Y5-F1-mo,677,397,False,100.0
1720,AF-A0A132A559-F1-mo,678,397,True,100.0
1721,AF-A0A3P9HVJ2-F1-mo,679,396,True,100.0
1722,AF-A0A3P9HVJ2-F1-mo,679,396,False,100.0
1723,AF-A0A8T0DFV0-F1-mo,680,394,True,100.0
1724,AF-A0A8T0DFV0-F1-mo,680,394,False,100.0
1725,AF-A0A6P8KEP4-F1-mo,681,393,True,100.0
1726,AF-A0A6P8KEP4-F1-mo,681,393,False,100.0
1727,AF-A0A493SW24-F1-mo,682,392,True,100.0
1728,AF-A0A493SW24-F1-mo,682,392,False,100.0
1729,AF-A0A1D6MTE1-F1-mo,683,392,True,100.0
1730,AF-A0A1D6MTE1-F1-mo,683,392,False,100.0
1731,AF-A0A2D4GX56-F1-mo,684,390,True,100.0
1732,AF-A0A2D4GX56-F1-mo,684,390,False,100.0
1733,AF-A0A9Q9XTU3-F1-mo,685,389,True,100.0
1734,AF-A0A9Q9XTU3-F1-mo,685,389,False,100.0
1735,AF-A0A3P7D5Q0-F1-mo,686,389,True,100.0
1736,AF-A0A3P7D5Q0-F1-mo,686,389,False,100.0
1737,AF-A0A8B8GK71-F1-mo,687,389,True,100.0
1738,AF-A0A8B8GK71-F1-mo,687,389,False,100.0
1739,AF-A0A8D3AW86-F1-mo,688,389,True,100.0
1740,AF-E4Z1J3-F1-model_,689,388,True,100.0
1741,AF-E4Z1J3-F1-model_,689,388,False,100.0
1742,AF-C3ZYD6-F1-model_,690,387,True,100.0
1743,AF-C3ZYD6-F1-model_,690,387,False,100.0
1744,AF-A0A340Y7Z5-F1-mo,691,386,True,100.0
1745,AF-A0A340Y7Z5-F1-mo,691,386,False,100.0
1746,AF-A0A5S6Q588-F1-mo,692,386,True,100.0
1747,AF-A0A5S6Q588-F1-mo,692,386,False,100.0
1748,AF-A0A7S0GZM8-F1-mo,693,385,True,100.0
1749,AF-A0A7S0GZM8-F1-mo,693,385,False,100.0
1750,AF-G3NS76-F1-model_,694,384,True,100.0
1751,AF-A0A4Y2T832-F1-mo,695,383,True,100.0
1752,AF-A0A4Y2T832-F1-mo,695,383,False,100.0
1753,AF-A0A452S1I9-F1-mo,696,381,True,100.0
1754,AF-A0A452S1I9-F1-mo,696,381,False,100.0
1755,AF-A0A8C4Q810-F1-mo,697,381,True,100.0
1756,AF-A0A8C4Q810-F1-mo,697,381,False,100.0
1757,AF-A0A9P0DL10-F1-mo,698,381,True,100.0
1758,AF-A0A9P0DL10-F1-mo,698,381,False,100.0
1759,AF-A0A0B7AFF5-F1-mo,699,269,False,100.0
1760,AF-A0A0B7AES0-F1-mo,699,381,True,100.0
1761,AF-A0A0B7AFF5-F1-mo,699,269,False,100.0
1762,AF-A0A0B7AES0-F1-mo,699,381,False,100.0
1763,AF-A0A182SZF9-F1-mo,700,378,True,100.0
1764,AF-A0A182SZF9-F1-mo,700,378,False,100.0
1765,AF-A0A9N9MID0-F1-mo,701,377,True,100.0
1766,AF-A0A9N9MID0-F1-mo,701,377,False,100.0
1767,AF-A0A2I0LGP8-F1-mo,702,375,True,100.0
1768,AF-A0A2I0LGP8-F1-mo,702,375,False,100.0
1769,AF-A0A8K0GG67-F1-mo,703,375,True,100.0
1770,AF-A0A8K0GG67-F1-mo,703,375,False,100.0
1771,AF-A0A183J8J1-F1-mo,704,374,True,100.0
1772,AF-A0A183J8J1-F1-mo,704,374,False,100.0
1773,AF-A0A0M3IZK1-F1-mo,705,372,True,100.0
1774,AF-A0A183V7S0-F1-mo,705,279,False,90.32
1775,AF-A0A0M3IZK1-F1-mo,705,372,False,100.0
